animeID,title,alternative_title,type,year,score,episodes,mal_url,sequel,image_url,genres,genres_detailed
774,Sweet Blue Flowers,Aoi Hana,TV,2009,7.1,11,https://myanimelist.net/anime/6164,False,https://cdn.myanimelist.net/images/anime/3/80255.jpg,"['Drama', 'Girls Love']","['acting', 'age difference romance', 'all girls school', 'all-girls school', 'asia', 'based on a manga', 'basketball', 'bisexual', 'catholic school', 'coming of age', 'daily life', 'drama', 'earth', 'female protagonist', 'female student', 'first love', 'forbidden love', 'friendship', 'girls love', ""girls' love"", 'gl', 'groping', 'heart-warming', 'high school', 'japan', 'japanese production', 'josei', 'kamakura', 'lgbt themes', 'lgbtq+ themes', 'lonely', 'love polygon', 'love triangle', 'manga', 'multi-anime projects', 'noise', 'nun', 'place', 'present', 'primarily female cast', 'primarily teen cast', 'romance', 'rural', 'school', 'school life', 'sexual abuse', 'shoujo ai', 'shoujo-ai', 'slice of life', 'time', 'tomboy', 'unrequited love', 'unrequited shoujo ai', 'watercolour style', 'yuri']"
775,"""Bungaku Shoujo"" Movie",,MOVIE,2010,7.39,1,https://myanimelist.net/anime/6408,False,https://cdn.myanimelist.net/images/anime/8/81162.jpg,"['Drama', 'Mystery', 'Romance']","['asia', 'based on a light novel', 'boy meets girl', 'childhood promise', 'classic literature', 'comedy', 'coming of age', 'death', 'dialogue driven', 'drama', 'earth', 'family life', ""following one's dream"", 'indecisive', 'intact family', 'japan', 'japanese production', 'literature', 'love polygon', 'love triangle', 'male protagonist', 'mystery', 'novel', 'parental abandonment', 'place', 'present', 'promise', 'psychological', 'psychological drama', 'real-world location', 'romance', 'school', 'school club', 'school clubs', 'school life', 'storytelling', 'sudden girlfriend appearance', 'suicide', 'supernatural drama', 'the arts', 'the power of love', 'time', 'time skip', 'tragedy', 'yandere']"
776,The Garden of Sinners Remix: Gate of Seventh Heaven,Kara no Kyoukai Remix: Gate of Seventh Heaven,MOVIE,2009,7.55,1,https://myanimelist.net/anime/6624,False,https://cdn.myanimelist.net/images/anime/11/15175.jpg,"['Action', 'Fantasy', 'Mystery', 'Romance', 'Suspense']","['action', 'action drama', 'amnesia', 'anti-hero', 'based on a light novel', 'bionic powers', 'dissociative identities', 'drama', 'drugs', 'excessive violence', 'fantasy', 'female protagonist', 'ghost', 'gore', 'magic', 'mystery', 'overpowered main characters', 'present', 'primarily adult cast', 'psi-powers', 'psychological drama', 'recap', 'romance', 'sequel', 'super power', 'supernatural', 'supernatural drama', 'suspense', 'swords & co', 'thriller', 'urban', 'urban fantasy']"
778,Genius Party Beyond,,MOVIE,2008,7.05,5,https://myanimelist.net/anime/6795,False,https://cdn.myanimelist.net/images/anime/11/18914.jpg,"['Avant Garde', 'Fantasy', 'Sci-Fi']","['abstract', 'action', 'anthology', 'avant garde', 'avant-garde', 'collections', 'comedy', 'dementia', 'episodic', 'experimental animation', 'fantasy', 'indefinite', 'japanese production', 'music', 'new', 'original work', 'sci fi', 'sci-fi', 'science fiction', 'short episodes', 'short story collection', 'stand-alone movie', 'superflat', 'the arts']"
781,K-ON! Season 2,K-On!!,TV,2010,8.19,26,https://myanimelist.net/anime/7791,True,https://cdn.myanimelist.net/images/anime/12/76121.jpg,"['Award Winning', 'Comedy']","['4-koma manga', 'all girls school', 'all-girls school', 'asia', 'award winning', 'band', 'bands', 'based on a 4-koma manga', 'based on a manga', 'catchphrase', 'cgdct', 'character driven', 'club', 'comedy', 'coming of age', 'cooking', 'cosplaying', 'cute girls doing cute things', 'daily life', 'earth', 'eating pocky', 'energetic', 'ensemble cast', 'episodic', 'eternal blush', 'family life', 'female protagonist', 'food', 'friendship', 'heavy metal music', 'high school', 'iyashikei', 'japan', 'japanese production', 'kyoto', 'manga', 'moe', 'music', 'musical band', 'naive', 'parental abandonment', 'performance', 'performing in a concert', 'place', 'plot continuity', 'predominantly female cast', 'present', 'primarily female cast', 'primarily teen cast', 'purikura', 'real-world location', 'rock music', 'school', 'school club', 'school clubs', 'school excursion', 'school life', 'school swimsuit', 'season', 'seinen', 'sequel', 'sibling yin yang', 'slapstick', 'slice of life', 'slice of life comedy', 'summer', 'super deformed', 'swimsuit', 'tanned skin', 'the arts', 'time', 'tomboy', 'tropes', 'tsundere', ""valentine's day"", 'weaponized paper fan']"
783,Wandering Son,Hourou Musuko,TV,2011,7.61,11,https://myanimelist.net/anime/8426,False,https://cdn.myanimelist.net/images/anime/13/53945.jpg,"['Drama', 'Romance']","['acting', 'angst', 'asia', 'based on a manga', 'basketball', 'bisexual', 'broken friendship', 'bullying', 'childhood friends', 'christianity', 'comedy', 'coming of age', 'cross-dressing', 'crossdressing', 'daily life', 'deconstruction', 'dialogue driven', 'drama', 'earth', 'ecchi', 'engrish', 'family life', 'female protagonist', 'friendship', 'gender bender', 'gender bending', 'gender identity', 'hanami', 'heart-warming', 'in medias res', 'iyashikei', 'japan', 'japanese production', 'jealousy', 'lgbt themes', 'lgbtq+ themes', 'love polygon', 'love triangle', 'manga', 'masturbation', 'middle school', 'multi-anime projects', 'multiple couples', 'noitamina', 'performance', 'photography', 'place', 'plot continuity', 'pornography', 'present', 'primarily child cast', 'religion', 'remastered version available', 'reverse trap', 'rivalry', 'romance', 'school', 'school clubs', 'school life', 'seinen', 'sex change', 'shoujo ai', 'shounen ai', 'slice of life', 'slice of life drama', 'slow-paced', 'social commentary', 'sports', 'storytelling', 'the arts', 'time', 'tokyo', 'tone changes', 'transexuality', 'transgender', 'trap', 'tropes', 'unrequited love', 'violence', 'watercolour style', 'writing']"
786,Amagami SS,,TV,2010,7.34,25,https://myanimelist.net/anime/8676,True,https://cdn.myanimelist.net/images/anime/10/78699.jpg,['Romance'],"['alternate universe', 'asia', 'based on a visual novel', 'boy meets girl', 'branching story', 'comedy', 'diet', 'drama', 'earth', 'ecchi', 'engrish', 'ensemble cast', 'episodic', 'family life', 'female harem', 'female student', 'game', 'german suplex', 'harem', 'heart-warming', 'heterosexual', 'high school', 'japan', 'japanese production', 'kuudere', 'love/romance', 'male protagonist', 'medium awareness', 'moe', 'multiple couples', 'parental abandonment', 'place', 'predominantly female cast', 'present', 'primarily female cast', 'remastered version available', 'romance', 'romantic comedy', 'run melos!', 'school', 'school club', 'school life', 'school life/relationships', 'seinen', 'sequel', 'slapstick', 'slice of life', 'swimming', 'tales', 'time', 'time manipulation', 'time skip', 'tropes', 'visual novel', 'waitress', 'yandere']"
791,Kimi ni Todoke: From Me to You Season 2,Kimi ni Todoke 2nd Season,TV,2011,8.04,12,https://myanimelist.net/anime/9656,True,https://cdn.myanimelist.net/images/anime/1311/121574.jpg,"['Drama', 'Romance']","['asia', 'based on a manga', 'chibi', 'comedy', 'coming of age', 'daily life', 'drama', 'earth', 'eternal blush', 'female protagonist', 'friendship', 'funny expressions', 'gyaru', 'heart-warming', 'heterosexual', 'high school', 'immature', 'japan', 'japanese production', 'love triangle', 'male protagonist', 'manga', 'place', 'present', 'primarily teen cast', 'romance', 'romantic comedy', 'school', 'school life', 'season', 'sequel', 'shoujo', 'slapstick', 'slice of life', 'slow when it comes to love', 'slow-paced', 'spring', 'teacher', 'time', 'tomboy', 'tropes', 'unrequited love', 'visible aura', 'winter']"
798,The World God Only Knows II,Kami nomi zo Shiru Sekai II,TV,2011,7.84,12,https://myanimelist.net/anime/10080,True,https://cdn.myanimelist.net/images/anime/11/30030.jpg,"['Comedy', 'Romance', 'Supernatural']","['adventure', 'age gap', 'amnesia', 'anti-hero', 'asia', 'based on a manga', 'bishoujo', 'boy meets girl', 'celestial being', 'combat', 'comedy', 'contemporary fantasy', 'deconstruction', 'demon', 'demons', 'earth', 'ecchi', 'ensemble cast', 'episodic', 'family life', 'fantasy', 'female harem', 'firefighters', 'ghost', 'gods', 'gotta catch them all', 'harem', 'heterosexual', 'high school', 'hikikomori', 'japan', 'japanese production', 'kuudere', 'male protagonist', 'manga', 'martial arts', 'medium awareness', 'memory manipulation', 'meta', 'moe', 'otaku culture', 'parental abandonment', 'parody', 'place', 'plot continuity', 'present', 'primarily female cast', 'primarily teen cast', 'reluctant hero', 'romance', 'romantic comedy', 'satire', 'school', 'school life', 'sequel', 'shounen', 'slapstick', 'speculative fiction', 'sports', 'super deformed', 'supernatural', 'teacher', 'the power of love', 'time', 'tropes', 'tsundere', 'under one roof', 'urban fantasy', 'verbal comedy', 'video games', 'violent retribution for accidental infringement', 'wrestling']"
800,Mayo Chiki!,,TV,2011,7.29,13,https://myanimelist.net/anime/10110,False,https://cdn.myanimelist.net/images/anime/13/29971.jpg,"['Comedy', 'Romance', 'Ecchi']","['action', 'adoring fan club', 'asia', 'based on a light novel', 'bdsm', 'butler', 'calling your attacks', 'combat', 'comedy', 'competition', 'crime', 'cross-dressing', 'crossdressing', 'dysfunctional family', 'earth', 'ecchi', 'ending', 'episodic', 'excessive censoring', 'fake relationship', 'family life', 'family without father', 'family without mother', 'fanservice', 'female harem', 'friendship', 'gainax bounce', 'gender bender', 'gynophobia', 'harem', 'heterosexual', 'high school', 'hostage situation', 'japan', 'japanese production', 'kidnapping', 'male protagonist', 'master-servant relationship', 'meta', 'moe', 'novel', 'nudity', 'open-ended', 'otaku culture', 'pantsu', 'parental abandonment', 'place', 'pornography', 'present', 'primarily female cast', 'reverse trap', 'romance', 'romantic comedy', 'school', 'school clubs', 'school life', 'season', 'seinen', 'sexual fantasies', 'skirt flipping', 'slapstick', 'slice of life', 'sports', 'summer', 'time', 'tomboy', 'tournament', 'tsundere', 'tv censoring', 'unrequited love', 'violent retribution for accidental infringement', 'wrestling', 'yandere']"
801,No. 6,No.6,TV,2011,7.41,11,https://myanimelist.net/anime/10161,False,https://cdn.myanimelist.net/images/anime/1474/90768.jpg,"['Action', 'Drama', 'Mystery', 'Sci-Fi']","['action', 'adventure', 'agender', 'animals', 'apocalyptic fiction', 'asia', 'based on a novel', 'bishounen', 'bl', 'boys love', ""boys' love"", 'class struggle', 'classic literature', 'coming of age', 'conspiracy', 'crossdressing', 'cyberpunk', 'death', 'disaster', 'drama', 'drastic change of life', 'dystopia', 'dystopian', 'earth', 'ending', 'fantasy', 'friendship', 'fugitive', 'future', 'gender bending', 'genius', 'hero of strong character', 'insects of doom', 'isolated society', 'japan', 'japanese production', 'josei', 'love triangle', 'male protagonist', 'massacre', 'memory manipulation', 'multi-anime projects', 'murder', 'mystery', 'noitamina', 'novel', 'open-ended', 'place', 'post apocalyptic', 'post-apocalyptic', 'psychological', 'psychological drama', 'revenge', 'romance', 'rotten world', 'school life', 'sci fi', 'sci-fi', 'science fiction', 'science-fiction', 'shoujo', 'shounen ai', 'shounen-ai', 'social class issues', 'social commentary', 'speculative fiction', 'struggle to survive', 'sudden girlfriend appearance', 'supernatural drama', 'survival', 'thriller', 'time', 'time skip', 'tragedy', 'urban', 'yandere']"
802,Bunny Drop,Usagi Drop,TV,2011,8.33,11,https://myanimelist.net/anime/10162,False,https://cdn.myanimelist.net/images/anime/1460/98853.jpg,['Slice of Life'],"['3d cg animation', 'adapted into japanese movie', 'adapted into other media', 'adoption', 'angst', 'asia', 'babysitting', 'based on a manga', 'buddhism', 'cgi', 'childcare', 'comedy', 'coming of age', 'cooking', 'daily life', 'drama', 'drastic change of life', 'earth', 'elementary school', 'facial distortion', 'family', 'family life', 'family without mother', 'found family', 'friendship', 'funny expressions', 'heart-warming', 'iyashikei', 'japan', 'japanese production', 'josei', 'kindergarten', 'lifestyle change', 'male protagonist', 'manga', 'moe', 'mono no aware', 'multi-anime projects', 'noitamina', 'office worker', 'orphan', 'parental abandonment', 'parenthood', 'parenting', 'piggyback ride', 'place', 'preschool', 'present', 'religion', 'rock-paper-scissors', 'romance', 'school', 'school life', 'single parent', 'slice of life', 'slice of life drama', 'summer festival', 'time', 'toilet humour', 'tragedy', 'verbal comedy', 'watercolour style', 'work', 'working life']"
803,[C] CONTROL - The Money and Soul of Possibility,C: The Money of Soul and Possibility Control,TV,2011,7.18,11,https://myanimelist.net/anime/10163,False,https://cdn.myanimelist.net/images/anime/5/50551.jpg,"['Action', 'Mystery', 'Sci-Fi', 'Suspense']","['action', 'alternate world', 'angst', 'asia', 'be careful what you wish for', 'boy meets girl', 'calling your attacks', 'cgi', 'college', 'coming of age', 'conspiracy', 'contemporary fantasy', 'cosmic horror', 'cosmic reset', 'cyberpunk', 'dark fantasy', 'debt', 'drama', 'dystopia', 'dystopian', 'earth', 'economics', 'educational', 'ending', 'engrish', 'family life', 'fantasy', 'financial', 'future', 'greed', 'hard-working', 'high stakes game', 'high stakes games', 'isekai', 'japan', 'japanese production', 'kuudere', 'magic', 'male protagonist', 'memory manipulation', 'money', 'multi-anime projects', 'mystery', 'new', 'noitamina', 'open-ended', 'original work', 'parental abandonment', 'philosophy', 'place', 'poverty', 'present', 'primarily adult cast', 'proxy battles', 'psychological', 'romance', 'rotten world', 'school life', 'sci fi', 'sci-fi', 'science fiction', 'secret organisation', 'speculative fiction', 'suicide', 'super power', 'supernatural', 'supernatural drama', 'survival game', 'suspense', 'thriller', 'time', 'time manipulation', 'tragedy', 'tropes', 'university', 'urban', 'urban fantasy', 'virtual world']"
805,Towanoquon: The Ephemeral Petals,Towa no Quon 1: Utakata no Kaben,MOVIE,2011,7.35,1,https://myanimelist.net/anime/10294,False,https://cdn.myanimelist.net/images/anime/1092/112800.jpg,"['Action', 'Sci-Fi']","['action', 'cyborg', 'fantasy', 'fugitive', 'henshin', 'original work', 'sci fi', 'sci-fi', 'super power', 'superhero', 'supernatural', 'superpowers', 'tokusatsu', 'tragedy', 'urban']"
806,Humanity Has Declined,Jinrui wa Suitai Shimashita,TV,2012,7.7,12,https://myanimelist.net/anime/10357,False,https://cdn.myanimelist.net/images/anime/12/50345.jpg,"['Adventure', 'Comedy', 'Fantasy', 'Sci-Fi']","['achronological order', 'action', 'adventure', 'alternative world', 'amnesia', 'anthropomorphism', 'apocalyptic fiction', 'based on a light novel', 'black humour', ""boys' love"", 'bullying', 'carefree', 'cat person', 'comedy', 'cute girls doing cute things', 'dark comedy', 'death', 'dialogue driven', 'disaster', 'doll', 'dystopia', 'eating pocky', 'elementary school', 'episodic', 'experimental animation', 'fairy', 'fantasy', 'female protagonist', 'food', 'future', 'important haircut', 'japanese production', 'juujin', 'lost civilization', 'lost technology', 'magic', 'mecha', 'non-linear', 'nonsense-comedy', 'novel', 'otaku', 'otaku culture', 'parody', 'post apocalypse', 'post-apocalyptic', 'post-credits scene', 'randomness', 'robot', 'robot helper', 'robots', 'robots & android', 'romance', 'rotten world', 'sarcastic', 'satire', 'school', 'school club', 'school clubs', 'school life', 'sci-fi', 'science fiction', 'seinen', 'shoujo ai', 'shounen ai', 'slice of life', 'social commentary', 'sociocultural evolution', 'speculative fiction', 'storytelling', 'suicide', 'supernatural drama', 'surreal comedy', 'talking animal', 'the lives of mini-people', 'time', 'time loop', 'time manipulation', 'time skip', 'tone changes', 'transfer student', 'tropes', 'twisted story', 'verbal comedy', 'visible aura', 'walls of text', 'watercolour style', 'wordplay', 'yandere']"
